lyrics
one two one two three oh yeah yeah oh yeah yeah yeah ooh oh yeah yeah oh yeah yeah yeah ooh never had much faith in love or miracles never wanna put my heart on deny but swimming in your world is something spiritual im born again every time you spend the night cause your sex takes me to paradise yeah your sex takes me to paradise and it shows yeah yeah yeah cause you make feel like ive been locked out of heaven for too long for too long yeah you make feel like ive been locked out of heaven for too long for too long oh yeah yeah yeah ooh oh yeah yeah oh yeah yeah yeah ooh you bring me to my knees you make me testify you can make a sinner change his ways open up your gates cause i cant wait to see the light and right there is where i wanna stay cause your sex takes me to paradise yeah your sex takes me to paradise and it shows yeah yeah yeah cause you make feel like ive been locked out of heaven for too long for too long yeah you make feel like ive been locked out of heaven for too long for too long oh oh oh oh yeah yeah yeah can i just stay here spend the rest of my days here oh oh oh oh yeah yeah yeah cant i just stay here spend the rest of my days here cause you make feel like ive been locked out of heaven for too long for too long yeah you make feel like ive been locked out of heaven for too long for too long oh yeah yeah yeah ooh oh yeah yeah oh yeah yeah yeah ooh 
ooh i got a body full of liquor with a cocaine kicker and im feeling like im thirty feet tall so lay it down lay it down you got your legs up in the sky with the devil in your eyes let me hear you say you want it all say it now say it now look what youre doing look what youve done but in this jungle you cant run cause what i got for you i promise its a killer youll be banging on my chest bang bang gorilla oooooh ooh yeah you and me baby making love like gorillas oooooh ooh yeah you and me baby making love like gorillas yeah i got a fistful of your hair but you dont look like youre scared youre just smiling tell me daddy its yours cause you know how i like it yous a dirty little lover if the neighbors call the cops call the sheriff call the swat we dont stop we keep rocking while theyre knocking on our door and youre screaming give it to me baby give it to me motherfucker oh look what youre doing look what youve done but in this jungle you cant run cause what i got for you i promise its a killer youll be banging on my chest bang bang gorilla oooooh ooh yeah you and me baby making love like gorillas oooooh ooh yeah you and me baby making love like gorillas i bet you never ever felt so good so good i got your body trembling like it should it should youll never be the same baby once im done with you ooh ooh ooh ooh you you you oh you with me baby making love like gorillas oooooh ooh yeah you and me baby well be fuckin like gorillas oooooh ooh yeah you and me baby making love like gorillas
give me all give me all give me all your attention baby i got to tell you a little something about yourself youre wonderful flawless ooh youre a sexy lady but you walk around here like you wanna be someone else i know that you dont know it but youre fine so fine oh girl im gonna show you when youre mine oh mine treasure that is what you are honey youre my golden star you know you can make my wish come true if you let me treasure you if you let me treasure you pretty girl pretty girl pretty girl you should be smiling a girl like you should never look so blue youre everything i see in my dreams i wouldnt say that to you if it wasnt true i know that you dont know it but youre fine so fine oh girl im gonna show you when youre mine oh mine treasure that is what you are honey youre my golden star you know you can make my wish come true if you let me treasure you if you let me treasure you you are my treasure you are my treasure you are my treasure yeah you you you you are you are my treasure you are my treasure you are my treasure yeah you you you you are treasure that is what you are honey youre my golden star you know you can make my wish come true if you let me treasure you if you let me treasure you
hello you know you look even better than the way you did the night before and the moment that you kissed my lips you know i started to feel wonderful its something incredible theres sex in your chemicals ooh lets go youre the best way i know to escape the extraordinary this world aint for you and i know for damn sure this world aint for me lift off and say goodbye just let your fire set me free oh moonshine take us to the stars tonight take us to that special place that place we went the last time the last time i know i was with you last night but it feels like its been so long and everybody thats around they know that im not myself when youre gone its good to see you again good to see you again on top of the world is where i stand when youre back in my life lifes not so bad when youre way up this high everything is alright everything is alright moonshine take us to the stars tonight take us to that special place that place we went the last time the last time oh moonshine your love it makes me come alive take us to that special place that place we went the last time the last time dont look down dont you never look back we are not afraid to die young and live fast give me good times give me love give me laughs lets take a ride to the sky before the night is gone moonshine take us to the stars tonight take us to that special place that place we went the last time the last time oh moonshine your love it makes me come alive take us to that special place that place we went the last time the last time
same bed but it feels just a little bit bigger now our song on the radio but it dont sound the same when our friends talk about you all it does is just tear me down cause my heart breaks a little when i hear your name it all just sounds like oh too young too dumb to realize that i shouldve bought you flowers and held your hand should i gave you all my hours when i had the chance take you to every party cause all you wanted to do was dance now my babys dancing but shes dancing with another man my pride my ego my needs and my selfish ways caused the good strong woman like you to walk out my life now i never never get to clean up the mess i made and it hunts me every time i close my eyes it all just sounds like oh too young too dumb to realize that i shouldve bought you flowers and held your hand should i gave you all my hours when i had the chance take you to every party cause all you wanted to do was dance now my babys dancing but shes dancing with another man although it hurts ill be the first to say that i was wrong i know im probably too late to try and apologize for my mistakes but i just want you to know i hope he buys you flowers i hope he holds your hand give you all his hours when he has the chance take to every party cause i remember how much you loved to dance do all the things i should have done when i was your man do all the things i should have done when i was your man
oh i never done this before never wanna do this again wrong turn on a dusty road i did it to myself i cant pretend well i learned just a little too late good god i mustve been blind cause she got me for everything everything everything alright like my daddy im a gambling man never been afraid to roll the dice but when i put my bet on her little miss snake eyes ruined my life she better sleep with one eye open better make sure to lock her doors cause once i get my hands on her imma ooohh natalie she ran away with all my money and she did it for fun natalie shes probably out there thinking its funny telling everyone well im diggin a ditch for this gold diggin bitch watch out shes quick look out for a pretty little thing named natalie if you see her tell her im coming shed better run the good lord better bless your soul cause i done already cursed your name dont matter which way you go paybacks gonna come your way youll be begging me please please please and i will look at you and laugh laugh laugh while you sit there and cry for me cry for me cry for me all night i ll spend a lifetime in jail ill be smiling in my cell cant nobody save you now so there aint no use in trying once i get my hands on you imma oooh natalie she ran away with all my money and she did it for fun natalie shes probably out there thinking its funny telling everyone well im diggin a ditch for this gold diggin bitch watch out shes quick look out for a pretty little thing named natalie if you see her tell her im coming shed better run i shouldve known better cause when we were together she never said forever im a fool that played in her game hey natalie she ran away with all my money and she did it for fun natalie shes probably out there thinking its funny telling everyone well im diggin a ditch for this gold diggin bitch watch out shes quick look out for a pretty little thing named natalie if you see her tell her im coming shed better run
oh yeah oh yeah baby here we are again i can see it in your eyes you want a good time you wanna put your body on mine alright but dont change your mind dont you change it oh no oh yeah you called me today your brothers ways so dont let this bus go too way so no your pleasure pleasure island is where we can go no i wont take it easy no i wont pick the fast your eyes say amazing but your lips came to ask no need to fight it when you know it feels alright you say youre a woman who knows what she likes then show me you gotta you gotta show me and tell me all day that you lonely but show me show me show me tonight yeah girl show me you gotta you gotta show me and tell me all day that you lonely but show me show me show me tonight yeah love the way that you laugh the way that you smile makes me feel like you been waiting a while but guess what darling i been waiting too so lets run we can get freaky tonight right is your ticket to ride tell me girl what you gon do no i wont take it easy no i wont pick the fast your eyes say amazing but your lips came to ask no need to fight it when you know it feels alright you say youre a woman who knows what she likes then show me you gotta you gotta show me and tell me all day that you lonely but show me show me show me tonight yeah girl show me you gotta you gotta show me and tell me all day that you lonely but show me show me show me tonight yeah its getting freaky in this room room room now let me hear you say you want that boom boom boom we can take it slow we can zoom zoom zoom baby if youre ready for that i i i its getting freaky in this room room room now let me hear you say you want that boom boom boom we can take it slow we can zoom zoom zoom baby if youre ready for that i i i then show me you gotta you gotta show me and tell me all day that you lonely but show me show me show me tonight yeah girl show me you gotta you gotta show me and tell me all day that you lonely but show me show me show me tonight yeah
all you get back coming to the stage is a girl whos new in town she goes by the name where your stacks at this pretty little thing i swear wont let you down watch it drop it like hey hey oh its not complicated so this wont take a while you see music make her dance and money money money make her smile yeah money money money make her smile shes a super freak you wouldnt know it if you saw her outside these velvet walls no she dont go where preachers preach she only go to the church where dollars foam watch it drop it like hey oh its not complicated so this wont take a while you see music make her dance and money money money make her smile yeah money money money make her smile yeah x3 watch her oh its not complicated so this wont take a while you see music make her dance and money money money make her smile money money money make her smile money money money make her smile
oh oh oh i i was a city boy right into dangers where id always run a boy who had his fun but i wouldnt have done all the things that i have done if i knew one day youd come now baby now baby now baby now baby oh oh oh i i know it breaks your heart to picture the only one you wanna love in someone elses arms but i wouldnt have done all the things that i have done if i knew one day youd come now baby now baby now baby now baby ohh baby please lets leave the past behind us behind us so that we can go where love will find us yeah will find us i know most girls would leave me but i know that youll believe me baby i i wish we were seventeen so i could give you all the innocence that you give to me no i wouldnt have done all the things that ive done if i knew one day youd come if i knew one day youd come
i spent all my money on a big ol fancy car for these bright eyed honeys oh yeah you know who you are keep me up till the sun is high till the birds stop calling my name im addicted and i don know why guess ive always been this way all these roads still be wrong but i still drive them all night long all night long all you young wild girls you make a mess of me yeah you young wild girls youll be the death of me the death of me all you young wild girls no matter what you do yeah you young wild girls ill always come back to you come back to you i get lost under these lights i get lost in the words i say stop believing my own lies like everything will be okay oh i still dream of simple life boy means girl makes it this wild but love dont exist when you live like this that much i know yes i know all these roads still be wrong but i still drive them all night long all night long all you young wild girls you make a mess of me yeah you young wild girls youll be the death of me the death of me all you young wild girls no matter what you do yeah you young wild girls ill always come back to you come back to you you you you you yeah you you you you you you you all you young wild girls you make a mess of me yeah you young wild girls youll be the death of me the death of me all you young wild girls no matter what you do yeah you young wild girls ill always come back to you come back to you
ooh i got a bottle full of liquor with a cocaine kicker and im feeling like im thirty feet tall so lay it down lay it down you got your legs up in the sky with the devil in your eyes let me hear you say you want it all say it now say it now look what you doing look what you done but in this jungle you cant run cause what i got for you i promise is a killer youll be banging on my chest bang bang gorilla you and me baby making love like gorillas you and me baby making love like gorillas yeah i got a fistful of your hair but you dont look like youre scared youre just smiling tell me daddy its yours cause you know how i like it use a dirty little lover if the neighbors call the cops call the sheriff call the swat we dont stop we keep rocking while they knocking on our door and youre screaming give it to me baby give it to me motherfucker ohhh look what you doing look what you done but in this jungle you cant run cause what i got for you i promise is a killer youll be banging on my chest bang bang gorilla you and me baby making love like gorillas you and me baby making love like gorillas i bet you never ever felt so good so good i got your body trembling like it should it should youll never be the same baby once im done with you oh you with me baby making love like gorillas you and me baby well be fuckin it like gorillas you and me baby making love like gorillas
hello you know you look even better than the way you did the night before and the moment that you kissed my lips you know i started to feel wonderful its something incredible theres sex in your chemicals ooh lets go youre the best way i know to escape the extraordinary this world aint for you and i know for damn sure this world aint for me lift off and say goodbye just let your fire set me free ohhh moonshine take us to the stars tonight take us to that special place that place we went the last time the last time i know i was with you last night but it fees like its been so long and everybody thats around they knows that i m not myself when youre gone its good to see you again good to see you again on top of the world is where i stand when youre back in my life lifes not so bad when youre way up this high everything is alright everything is alright ooh moonshine take us to the stars tonight take us to that special place that place we went the last time the last time ohh oh ooh moonshine your love it makes me come alive take us to that special place that place we went the last time the last time dont look down dont you never look back we are not afraid to die young and live fast give me good times give me love give me laughs lets take a ride to the sky before the night is gone moonshine take us to the stars tonight take us to that special place that place we went the last time the last time ohh oh ooh moonshine your love it makes me come alive take us to that special place that place we went the last time the last time
never had much faith in love or miracles never wanna put my heart on deny but swimming in your world is something spiritual im born again every time you spend the night cause your sex takes me to paradise yeah your sex takes me to paradise and it shows yeah yeah yeah cause you make feel like ive been locked out of heaven for too long for too long yeah you make feel like ive been locked out of heaven for too long for too long oh yeah yeah yeah oh yeah yeah oh yeah yeah yeah you bring me to my knees you make me testify you can make a sinner change his ways open up your gates cause i cant wait to see the light and right there is where i wanna stay cause your sex takes me to paradise yeah your sex takes me to paradise and it shows yeah yeah yeah cause you make feel like ive been locked out of heaven for too long for too long yeah you make feel like ive been locked out of heaven for too long for too long oh oh oh oh yeah yeah yeah can i just stay here spend the rest of my days here oh oh oh oh yeah yeah yeah cant i just stay here spend the rest of my days here cause you make feel like ive been locked out of heaven for too long for too long yeah you make feel like ive been locked out of heaven for too long for too long oh yeah yeah yeah oh yeah yeah oh yeah yeah yeah
easy come easy go thats just how you live oh take take take it all but you never give should have known you was trouble from the first kiss had your eyes wide open why were they open gave you all i had and you tossed it in the trash you tossed it in the trash yes you did to give me all your love is all i ever asked cause what you dont understand is id catch a grenade for ya id jump in front of a train for ya oh oh i would go through all this pain take a bullet straight through my brain yes i would die for ya baby but you wont do the same no no no no black black black and blue beat me till im numb tell the devil i said hey when you get back to where youre from mad woman bad woman thats just what you are yeah youll smile in my face then rip the brakes out my car gave you what i had and you tossed it in the trash yes you did to give me all your love is all i ever asked cause what you dont understand is id catch a grenade for ya id jump in front of a train for ya oh oh i would go through all this pain take a bullet straight through my brain yes i would die for ya baby but you wont do the same if my body was on fire ooh youd watch me burn down in flames you said you loved me youre a liar cause you never ever ever did baby id jump in front of a train for ya oh oh but darling ill still catch a grenade for ya throw my head on a blade for ya you know id do anything for ya oh oh i would go through all this pain take a bullet straight through my brain yes i would die for ya baby but you wont do the same no you wont do the same you wouldnt do the same ooh youll never do the same no no no no
oh her eyes her eyes make the stars look like theyre not shinin her hair her hair falls perfectly without her tryin shes so beautiful and i tell her everyday yeah i know i know when i compliment her she wont believe me and its so its so sad to think that she dont see what i see but every time she asks me do i look okay i say when i see your face theres not a thing that i would change cause youre amazing just the way you are and when you smile the whole world stops and stares for awhile cause girl youre amazing just the way you are her lips her lips i could kiss them all day if shed let me her laugh her laugh she hates but i think its so sexy shes so beautiful and i tell her everyday oh you know you know you know id never ask you to change if perfects what youre searching for then just stay the same so dont even bother asking if you look okay you know ill say when i see your face theres not a thing that i would change cause youre amazing just the way you are and when you smile the whole world stops and stares for awhile cause girl youre amazing just the way you are the way you are the way you are girl youre amazing just the way you are when i see your face theres not a thing that i would change cause youre amazing just the way you are and when you smile the whole world stops and stares for awhile cause girl youre amazing just the way you are yeah
girl here we are in this big old empty room starin at each other whos gonna make the first move been doing our thing for a minute and now both our hearts are in it the only place to go is all the way is that alright is that okay theres no need to be nervous no babe cause i got you all night dont you worry about a thing babe just go with it go with it go with it and i will go real slow with it slow with it its our first time go with it go with it go with it and i will go real slow with it slow with it its my first time with you baby and i wanna make it right for you clothes are not required for what we got planned ooh girl youre my desire your wish is my command treat you like a princess ooh girl youre so delicious like ice cream on a summer day gonna eat you before you melt away yeah is that alright is that okay theres no need to be nervous no baby cause i got you all night dont you worry girl just go with it go with it go with it then ill go real slow with it slow with it its our first time go with it go with it go with it then ill go real slow with it slow with it its my first time with you we can go slow we can go fast all you gotta do is ask me girl ask me girl the candles are burnin our bodies are yearnin i cant wait tonight im so ready babe im so ready baby just go with it go with it go with it and i will go real slow with it slow with it its our first time go with it go with it go with it and i will go real slow with it slow with it its my first time with you baby and i wanna make it right for you its our first time
ah yes well look at here look at here ah what do we have another pretty thang ready for me to grab but little does she know that im a wolf in sheeps clothing cause at the end of the night it is her ill be holding i love you so thats what youll say youll tell me baby baby please dont go away but when i play i never stay to every girl that i meet here this is what i say run run runaway runaway baby before i put my spell on you you better get get getaway getaway darling cause everything you heard is true your poor little heart will end up alone cause what knows im a rolling stone so you better run run runaway runaway baby ah yeah well let me think let me think ah what should i do so many eager young bunnys that id like to pursue now even now they eating out the palm of my hand theres only one carrot and they all gotta share it i love you so thats what youll say youll tell me baby baby please dont go away but when i play i never stay to every girl that i meet here this is what i say run run runaway runaway baby before i put my spell on you you better get get getaway getaway darling cause everything you heard is true your poor little heart will end up alone cause what knows im a rolling stone so you better run run runaway runaway baby see i aint try to hurt you baby no no no i just wanna work you baby yup yup see i aint try to hurt you baby no no no i just wanna work you baby if you scared you better run you better run you better run you better you better you better run run runaway runaway baby before i put my spell on you you better get get getaway getaway darling cause everything you heard is true your poor little heart will end up alone cause what knows im a rolling stone so you better run run runaway runaway baby
today i dont feel like doing anything i just wanna lay in my bed dont feel like picking up my phone so leave a message at the tone cause today i swear im not doing anything im gonna kick my feet up then stare at the fan turn the tv on throw my hand in my pants nobodys gon tell me i cant ill be lounging on the couch just chilling in my snuggie click to mtv so they can teach me how to dougie cause in my castle im the freaking man oh yes i said it i said it i said it cause i can today i dont feel like doing anything i just wanna lay in my bed dont feel like picking up my phone so leave a message at the tone cause today i swear im not doing anything nothing at all nothing at all tomorrow ill wake up do some p90x find a really nice girl have some really nice sex and shes gonna scream out this is great yeah i might mess around and get my college degree i bet my old man will be so proud of me but sorry pops youll just have to wait oh yes i said it i said it i said it cause i can today i dont feel like doing anything i just wanna lay in my bed dont feel like picking up my phone so leave a message at the tone cause today i swear im not doing anything no i aint gonna comb my hair cause i aint going anywhere no no no no no no no no no ill just strut in my birthday suit and let everything hang loose yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah oh today i dont feel like doing anything i just wanna lay in my bed dont feel like picking up my phone so leave a message at the tone cause today i swear im not doing anything nothing at all oo oo hoo oo oo hoo nothing at all oo oo hoo nothing at all
its a beautiful night were looking for something dumb to do hey baby i think i wanna marry you is it the look in your eyes or is it this dancing juice who cares baby i think i wanna marry you well i know this little chapel on the boulevard we can go no one will know oh come on girl who cares if were trashed got a pocket full of cash we can blow shots of patron and its on girl dont say no no no no no just say yeah yeah yeah yeah yeah and well go go go go go if youre ready like im ready cause its a beautiful night were looking for something dumb to do hey baby i think i wanna marry you is it the look in your eyes or is it this dancing juice who cares baby i think i wanna marry you ill go get a ring let the choir bells sing like ooh so what ya wanna do lets just run girl if we wake up and you wanna break up thats cool no i wont blame you it was fun girl dont say no no no no no just say yeah yeah yeah yeah yeah and well go go go go go if youre ready like im ready cause its a beautiful night were looking for something dumb to do hey baby i think i wanna marry you is it the look in your eyes or is it this dancing juice who cares baby i think i wanna marry you just say i do tell me right now baby tell me right now baby baby just say i do tell me right now baby tell me right now baby baby oh its a beautiful night were looking for something dumb to do hey baby i think i wanna marry you is it the look in your eyes or is it this dancing juice who cares baby i think i wanna marry you
